,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.013234278099336286,0.011803778227182931,0.04356372,weights(8)(7)_1.npy,em4,7,0
0,0.013234278099336286,0.011803778227182931,0.017400445,weights(8)(7)_1.npy,em4,7,4
0,0.013234278099336286,0.011803778227182931,0.020610683,weights(8)(7)_1.npy,em4,7,8
0,0.013234278099336286,0.011803778227182931,0.03228383,weights(8)(7)_1.npy,em4,7,12
0,0.013234278099336286,0.011803778227182931,0.04574221,weights(8)(7)_1.npy,em4,7,16
0,0.013234278099336286,0.011803778227182931,0.059802946,weights(8)(7)_1.npy,em4,7,20
0,0.013234278099336286,0.011803778227182931,0.082711756,weights(8)(7)_1.npy,em4,7,24
0,0.013234278099336286,0.011803778227182931,0.10483959,weights(8)(7)_1.npy,em4,7,28
0,0.013234278099336286,0.011803778227182931,0.124587245,weights(8)(7)_1.npy,em4,7,32
0,0.013234278099336286,0.011803778227182931,0.13254547,weights(8)(7)_1.npy,em4,7,36
0,0.013234278099336286,0.011803778227182931,0.13315429,weights(8)(7)_1.npy,em4,7,40
0,0.013234278099336286,0.011803778227182931,0.13019262,weights(8)(7)_1.npy,em4,7,44
0,0.013234278099336286,0.011803778227182931,0.12557544,weights(8)(7)_1.npy,em4,7,48
0,0.013234278099336286,0.011803778227182931,0.1202721,weights(8)(7)_1.npy,em4,7,52
0,0.013234278099336286,0.011803778227182931,0.114775956,weights(8)(7)_1.npy,em4,7,56
0,0.013234278099336286,0.011803778227182931,0.109338716,weights(8)(7)_1.npy,em4,7,60
0,0.013234278099336286,0.011803778227182931,0.104086824,weights(8)(7)_1.npy,em4,7,64
0,0.013234278099336286,0.011803778227182931,0.09908006,weights(8)(7)_1.npy,em4,7,68
0,0.013234278099336286,0.011803778227182931,0.0943467,weights(8)(7)_1.npy,em4,7,72
0,0.013234278099336286,0.011803778227182931,0.08988593,weights(8)(7)_1.npy,em4,7,76
0,0.013234278099336286,0.011803778227182931,0.08569053,weights(8)(7)_1.npy,em4,7,80
0,0.013234278099336286,0.011803778227182931,0.08174811,weights(8)(7)_1.npy,em4,7,84
0,0.013234278099336286,0.011803778227182931,0.078043774,weights(8)(7)_1.npy,em4,7,88
0,0.013234278099336286,0.011803778227182931,0.074561745,weights(8)(7)_1.npy,em4,7,92
0,0.013234278099336286,0.011803778227182931,0.07325464,weights(8)(7)_1.npy,em4,7,96
