,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.24492383286647623,0.4424418157301992,2.5205798,weights(8)(3)_2.npy,em4,3,0
0,0.24492383286647623,0.4424418157301992,2.7700553,weights(8)(3)_2.npy,em4,3,4
0,0.24492383286647623,0.4424418157301992,2.6800077,weights(8)(3)_2.npy,em4,3,8
0,0.24492383286647623,0.4424418157301992,2.5492702,weights(8)(3)_2.npy,em4,3,12
0,0.24492383286647623,0.4424418157301992,2.4074206,weights(8)(3)_2.npy,em4,3,16
0,0.24492383286647623,0.4424418157301992,2.128893,weights(8)(3)_2.npy,em4,3,20
0,0.24492383286647623,0.4424418157301992,1.6683519,weights(8)(3)_2.npy,em4,3,24
0,0.24492383286647623,0.4424418157301992,1.2083706,weights(8)(3)_2.npy,em4,3,28
0,0.24492383286647623,0.4424418157301992,0.9143679,weights(8)(3)_2.npy,em4,3,32
0,0.24492383286647623,0.4424418157301992,0.7477989,weights(8)(3)_2.npy,em4,3,36
0,0.24492383286647623,0.4424418157301992,0.65275156,weights(8)(3)_2.npy,em4,3,40
0,0.24492383286647623,0.4424418157301992,0.6003367,weights(8)(3)_2.npy,em4,3,44
0,0.24492383286647623,0.4424418157301992,0.5752108,weights(8)(3)_2.npy,em4,3,48
0,0.24492383286647623,0.4424418157301992,0.5665661,weights(8)(3)_2.npy,em4,3,52
0,0.24492383286647623,0.4424418157301992,0.56476176,weights(8)(3)_2.npy,em4,3,56
0,0.24492383286647623,0.4424418157301992,0.56235236,weights(8)(3)_2.npy,em4,3,60
0,0.24492383286647623,0.4424418157301992,0.559613,weights(8)(3)_2.npy,em4,3,64
0,0.24492383286647623,0.4424418157301992,0.55671436,weights(8)(3)_2.npy,em4,3,68
0,0.24492383286647623,0.4424418157301992,0.5563858,weights(8)(3)_2.npy,em4,3,72
0,0.24492383286647623,0.4424418157301992,0.5620961,weights(8)(3)_2.npy,em4,3,76
0,0.24492383286647623,0.4424418157301992,0.56702375,weights(8)(3)_2.npy,em4,3,80
0,0.24492383286647623,0.4424418157301992,0.5713052,weights(8)(3)_2.npy,em4,3,84
0,0.24492383286647623,0.4424418157301992,0.5750487,weights(8)(3)_2.npy,em4,3,88
0,0.24492383286647623,0.4424418157301992,0.5783404,weights(8)(3)_2.npy,em4,3,92
0,0.24492383286647623,0.4424418157301992,0.5812503,weights(8)(3)_2.npy,em4,3,96
