,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.1806913488481975,0.18048409406841243,1.6899962,weights(8)(5)_0.npy,em4,5,0
0,0.1806913488481975,0.18048409406841243,1.5807552,weights(8)(5)_0.npy,em4,5,4
0,0.1806913488481975,0.18048409406841243,1.3989835,weights(8)(5)_0.npy,em4,5,8
0,0.1806913488481975,0.18048409406841243,1.1988556,weights(8)(5)_0.npy,em4,5,12
0,0.1806913488481975,0.18048409406841243,0.98351896,weights(8)(5)_0.npy,em4,5,16
0,0.1806913488481975,0.18048409406841243,0.77469915,weights(8)(5)_0.npy,em4,5,20
0,0.1806913488481975,0.18048409406841243,0.6543988,weights(8)(5)_0.npy,em4,5,24
0,0.1806913488481975,0.18048409406841243,0.5732745,weights(8)(5)_0.npy,em4,5,28
0,0.1806913488481975,0.18048409406841243,0.50693214,weights(8)(5)_0.npy,em4,5,32
0,0.1806913488481975,0.18048409406841243,0.44928226,weights(8)(5)_0.npy,em4,5,36
0,0.1806913488481975,0.18048409406841243,0.39814842,weights(8)(5)_0.npy,em4,5,40
0,0.1806913488481975,0.18048409406841243,0.352705,weights(8)(5)_0.npy,em4,5,44
0,0.1806913488481975,0.18048409406841243,0.33067888,weights(8)(5)_0.npy,em4,5,48
0,0.1806913488481975,0.18048409406841243,0.32581884,weights(8)(5)_0.npy,em4,5,52
0,0.1806913488481975,0.18048409406841243,0.32085028,weights(8)(5)_0.npy,em4,5,56
0,0.1806913488481975,0.18048409406841243,0.3231517,weights(8)(5)_0.npy,em4,5,60
0,0.1806913488481975,0.18048409406841243,0.32403314,weights(8)(5)_0.npy,em4,5,64
0,0.1806913488481975,0.18048409406841243,0.32401347,weights(8)(5)_0.npy,em4,5,68
0,0.1806913488481975,0.18048409406841243,0.32341868,weights(8)(5)_0.npy,em4,5,72
0,0.1806913488481975,0.18048409406841243,0.32671013,weights(8)(5)_0.npy,em4,5,76
0,0.1806913488481975,0.18048409406841243,0.33280784,weights(8)(5)_0.npy,em4,5,80
0,0.1806913488481975,0.18048409406841243,0.33814445,weights(8)(5)_0.npy,em4,5,84
0,0.1806913488481975,0.18048409406841243,0.34285134,weights(8)(5)_0.npy,em4,5,88
0,0.1806913488481975,0.18048409406841243,0.34703168,weights(8)(5)_0.npy,em4,5,92
0,0.1806913488481975,0.18048409406841243,0.3507673,weights(8)(5)_0.npy,em4,5,96
