,vloss,tloss,fidelity,file,train_type,mq,data_idx
0,0.2906216368702735,0.3239748838392425,0.4117051162962227,weights(8)(5)_0.npy,em,5,0
0,0.2906216368702735,0.3239748838392425,0.4719883236179822,weights(8)(5)_0.npy,em,5,8
0,0.2906216368702735,0.3239748838392425,0.6117656433660569,weights(8)(5)_0.npy,em,5,16
0,0.2906216368702735,0.3239748838392425,0.7878889291736514,weights(8)(5)_0.npy,em,5,24
0,0.2906216368702735,0.3239748838392425,0.8777311234225895,weights(8)(5)_0.npy,em,5,32
0,0.2906216368702735,0.3239748838392425,0.8890018656825678,weights(8)(5)_0.npy,em,5,40
0,0.2906216368702735,0.3239748838392425,0.883138586290602,weights(8)(5)_0.npy,em,5,48
0,0.2906216368702735,0.3239748838392425,0.8738836627937667,weights(8)(5)_0.npy,em,5,56
0,0.2906216368702735,0.3239748838392425,0.8644055522482568,weights(8)(5)_0.npy,em,5,64
0,0.2906216368702735,0.3239748838392425,0.8555855767167673,weights(8)(5)_0.npy,em,5,72
0,0.2906216368702735,0.3239748838392425,0.8476397515375321,weights(8)(5)_0.npy,em,5,80
0,0.2906216368702735,0.3239748838392425,0.8405627206756089,weights(8)(5)_0.npy,em,5,88
0,0.2906216368702735,0.3239748838392425,0.834277087191071,weights(8)(5)_0.npy,em,5,96
