,vloss,tloss,fidelity,file,train_type,mq,data_idx
0,0.17689032606948557,0.4153385323717618,0.5001075216369566,weights(8)(4)_1.npy,em,4,0
0,0.17689032606948557,0.4153385323717618,0.2543911368397387,weights(8)(4)_1.npy,em,4,8
0,0.17689032606948557,0.4153385323717618,0.32654840664416823,weights(8)(4)_1.npy,em,4,16
0,0.17689032606948557,0.4153385323717618,0.5426264120301921,weights(8)(4)_1.npy,em,4,24
0,0.17689032606948557,0.4153385323717618,0.7691991230150823,weights(8)(4)_1.npy,em,4,32
0,0.17689032606948557,0.4153385323717618,0.8639817874231196,weights(8)(4)_1.npy,em,4,40
0,0.17689032606948557,0.4153385323717618,0.9053292033921111,weights(8)(4)_1.npy,em,4,48
0,0.17689032606948557,0.4153385323717618,0.9266195820716749,weights(8)(4)_1.npy,em,4,56
0,0.17689032606948557,0.4153385323717618,0.9387056277351357,weights(8)(4)_1.npy,em,4,64
0,0.17689032606948557,0.4153385323717618,0.9459598744968888,weights(8)(4)_1.npy,em,4,72
0,0.17689032606948557,0.4153385323717618,0.9504548410496904,weights(8)(4)_1.npy,em,4,80
0,0.17689032606948557,0.4153385323717618,0.9532815671906958,weights(8)(4)_1.npy,em,4,88
0,0.17689032606948557,0.4153385323717618,0.9550571650260936,weights(8)(4)_1.npy,em,4,96
