,vloss,tloss,fidelity,file,train_type,mq,data_idx
0,0.0699518900844499,0.06639714806918166,0.8323064784051328,weights(8)(6)_2.npy,em,6,0
0,0.0699518900844499,0.06639714806918166,0.8581573643113407,weights(8)(6)_2.npy,em,6,4
0,0.0699518900844499,0.06639714806918166,0.8845663848806263,weights(8)(6)_2.npy,em,6,8
0,0.0699518900844499,0.06639714806918166,0.9019635883061929,weights(8)(6)_2.npy,em,6,12
0,0.0699518900844499,0.06639714806918166,0.9140517587506628,weights(8)(6)_2.npy,em,6,16
0,0.0699518900844499,0.06639714806918166,0.9248481930946175,weights(8)(6)_2.npy,em,6,20
0,0.0699518900844499,0.06639714806918166,0.9352540920674611,weights(8)(6)_2.npy,em,6,24
0,0.0699518900844499,0.06639714806918166,0.9438101671342313,weights(8)(6)_2.npy,em,6,28
0,0.0699518900844499,0.06639714806918166,0.9508975024491987,weights(8)(6)_2.npy,em,6,32
0,0.0699518900844499,0.06639714806918166,0.9570696183636753,weights(8)(6)_2.npy,em,6,36
0,0.0699518900844499,0.06639714806918166,0.9623435974757013,weights(8)(6)_2.npy,em,6,40
0,0.0699518900844499,0.06639714806918166,0.9667106519043837,weights(8)(6)_2.npy,em,6,44
0,0.0699518900844499,0.06639714806918166,0.970248570364037,weights(8)(6)_2.npy,em,6,48
0,0.0699518900844499,0.06639714806918166,0.9730785855132179,weights(8)(6)_2.npy,em,6,52
0,0.0699518900844499,0.06639714806918166,0.9753256691860059,weights(8)(6)_2.npy,em,6,56
0,0.0699518900844499,0.06639714806918166,0.9771017484252793,weights(8)(6)_2.npy,em,6,60
0,0.0699518900844499,0.06639714806918166,0.9785002092232589,weights(8)(6)_2.npy,em,6,64
0,0.0699518900844499,0.06639714806918166,0.9795968156023843,weights(8)(6)_2.npy,em,6,68
0,0.0699518900844499,0.06639714806918166,0.98045220046019,weights(8)(6)_2.npy,em,6,72
0,0.0699518900844499,0.06639714806918166,0.9811143109449278,weights(8)(6)_2.npy,em,6,76
0,0.0699518900844499,0.06639714806918166,0.9816210512352637,weights(8)(6)_2.npy,em,6,80
0,0.0699518900844499,0.06639714806918166,0.9820027593132566,weights(8)(6)_2.npy,em,6,84
0,0.0699518900844499,0.06639714806918166,0.9822835898402791,weights(8)(6)_2.npy,em,6,88
0,0.0699518900844499,0.06639714806918166,0.9824824844154233,weights(8)(6)_2.npy,em,6,92
0,0.0699518900844499,0.06639714806918166,0.9826148792814754,weights(8)(6)_2.npy,em,6,96
