,vloss,tloss,fidelity,file,train_type,mq,data_idx
0,0.4189611198020896,0.6896858776082376,0.14928030385372934,weights(8)(2)_3.npy,em,2,0
0,0.4189611198020896,0.6896858776082376,0.07738894019280598,weights(8)(2)_3.npy,em,2,4
0,0.4189611198020896,0.6896858776082376,0.10093137768357509,weights(8)(2)_3.npy,em,2,8
0,0.4189611198020896,0.6896858776082376,0.13728611104151,weights(8)(2)_3.npy,em,2,12
0,0.4189611198020896,0.6896858776082376,0.20184213535875278,weights(8)(2)_3.npy,em,2,16
0,0.4189611198020896,0.6896858776082376,0.3226804642237912,weights(8)(2)_3.npy,em,2,20
0,0.4189611198020896,0.6896858776082376,0.5058607474378234,weights(8)(2)_3.npy,em,2,24
0,0.4189611198020896,0.6896858776082376,0.6776186934581161,weights(8)(2)_3.npy,em,2,28
0,0.4189611198020896,0.6896858776082376,0.7820646392570055,weights(8)(2)_3.npy,em,2,32
0,0.4189611198020896,0.6896858776082376,0.8345505728221063,weights(8)(2)_3.npy,em,2,36
0,0.4189611198020896,0.6896858776082376,0.8595784941922688,weights(8)(2)_3.npy,em,2,40
0,0.4189611198020896,0.6896858776082376,0.8708785242878995,weights(8)(2)_3.npy,em,2,44
0,0.4189611198020896,0.6896858776082376,0.8750848395275295,weights(8)(2)_3.npy,em,2,48
0,0.4189611198020896,0.6896858776082376,0.8754705892834183,weights(8)(2)_3.npy,em,2,52
0,0.4189611198020896,0.6896858776082376,0.8737429975971703,weights(8)(2)_3.npy,em,2,56
0,0.4189611198020896,0.6896858776082376,0.870842288089274,weights(8)(2)_3.npy,em,2,60
0,0.4189611198020896,0.6896858776082376,0.8673086470867479,weights(8)(2)_3.npy,em,2,64
0,0.4189611198020896,0.6896858776082376,0.8634623507565522,weights(8)(2)_3.npy,em,2,68
0,0.4189611198020896,0.6896858776082376,0.8594970053758241,weights(8)(2)_3.npy,em,2,72
0,0.4189611198020896,0.6896858776082376,0.8555304117932218,weights(8)(2)_3.npy,em,2,76
0,0.4189611198020896,0.6896858776082376,0.8516340340270181,weights(8)(2)_3.npy,em,2,80
0,0.4189611198020896,0.6896858776082376,0.8478505684046513,weights(8)(2)_3.npy,em,2,84
0,0.4189611198020896,0.6896858776082376,0.8442039204630845,weights(8)(2)_3.npy,em,2,88
0,0.4189611198020896,0.6896858776082376,0.8407064427297879,weights(8)(2)_3.npy,em,2,92
0,0.4189611198020896,0.6896858776082376,0.8373626456900061,weights(8)(2)_3.npy,em,2,96
