,vloss,tloss,fidelity,file,train_type,mq,data_idx
0,0.10977952640963855,0.11457167036385299,0.6709166777800025,weights(8)(6)_3.npy,em,6,0
0,0.10977952640963855,0.11457167036385299,0.7517611352638275,weights(8)(6)_3.npy,em,6,8
0,0.10977952640963855,0.11457167036385299,0.848397722750887,weights(8)(6)_3.npy,em,6,16
0,0.10977952640963855,0.11457167036385299,0.9198269959929289,weights(8)(6)_3.npy,em,6,24
0,0.10977952640963855,0.11457167036385299,0.9445347726955701,weights(8)(6)_3.npy,em,6,32
0,0.10977952640963855,0.11457167036385299,0.9519527915908255,weights(8)(6)_3.npy,em,6,40
0,0.10977952640963855,0.11457167036385299,0.9561444311505626,weights(8)(6)_3.npy,em,6,48
0,0.10977952640963855,0.11457167036385299,0.9583546565519633,weights(8)(6)_3.npy,em,6,56
0,0.10977952640963855,0.11457167036385299,0.9592669148124129,weights(8)(6)_3.npy,em,6,64
0,0.10977952640963855,0.11457167036385299,0.9593955677533278,weights(8)(6)_3.npy,em,6,72
0,0.10977952640963855,0.11457167036385299,0.9590720707941731,weights(8)(6)_3.npy,em,6,80
0,0.10977952640963855,0.11457167036385299,0.9584978214887679,weights(8)(6)_3.npy,em,6,88
0,0.10977952640963855,0.11457167036385299,0.9577925211514428,weights(8)(6)_3.npy,em,6,96
