,vloss,tloss,fidelity,file,train_type,mq,data_idx
0,0.055629759468178705,0.05924704421793216,0.908223482666446,weights(8)(6)_0.npy,em,6,0
0,0.055629759468178705,0.05924704421793216,0.9431303934969529,weights(8)(6)_0.npy,em,6,8
0,0.055629759468178705,0.05924704421793216,0.9529021736437143,weights(8)(6)_0.npy,em,6,16
0,0.055629759468178705,0.05924704421793216,0.9503866644759761,weights(8)(6)_0.npy,em,6,24
0,0.055629759468178705,0.05924704421793216,0.9587983213111104,weights(8)(6)_0.npy,em,6,32
0,0.055629759468178705,0.05924704421793216,0.9672756658360078,weights(8)(6)_0.npy,em,6,40
0,0.055629759468178705,0.05924704421793216,0.9719503006426282,weights(8)(6)_0.npy,em,6,48
0,0.055629759468178705,0.05924704421793216,0.973915642978079,weights(8)(6)_0.npy,em,6,56
0,0.055629759468178705,0.05924704421793216,0.9743138585846461,weights(8)(6)_0.npy,em,6,64
0,0.055629759468178705,0.05924704421793216,0.9738521941802415,weights(8)(6)_0.npy,em,6,72
0,0.055629759468178705,0.05924704421793216,0.9729344904419516,weights(8)(6)_0.npy,em,6,80
0,0.055629759468178705,0.05924704421793216,0.9717898153123263,weights(8)(6)_0.npy,em,6,88
0,0.055629759468178705,0.05924704421793216,0.9705476064133104,weights(8)(6)_0.npy,em,6,96
