,vloss,tloss,fidelity,file,train_type,mq,data_idx,EM_dist
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,0,0.7661761
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,4,0.39589217
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,8,0.1862547
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,12,0.12556322
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,16,0.18830399
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,20,0.24783593
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,24,0.2676216
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,28,0.25029862
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,32,0.23127241
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,36,0.22784281
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,40,0.21993077
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,44,0.20737088
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,48,0.19543032
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,52,0.18850555
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,56,0.18928573
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,60,0.18970564
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,64,0.18986721
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,68,0.18986085
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,72,0.18997312
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,76,0.19034964
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,80,0.19068967
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,84,0.19100033
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,88,0.1912866
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,92,0.19155201
0,0.01824898659378745,0.025568401259160045,,weights(8)(6)_1.npy,em,6,96,0.19185993
