,vloss,tloss,fidelity,file,train_type,mq,data_idx,EM_dist
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,0,8.784628
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,4,2.8157227
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,8,2.4604957
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,12,2.1522422
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,16,1.8007976
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,20,1.4000245
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,24,0.9920055
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,28,0.71528983
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,32,0.5707439
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,36,0.53882945
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,40,0.55318296
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,44,0.55891794
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,48,0.56525385
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,52,0.5863813
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,56,0.6098169
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,60,0.6334593
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,64,0.6525867
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,68,0.6683043
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,72,0.681392
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,76,0.69241595
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,80,0.70549387
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,84,0.71950036
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,88,0.7319469
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,92,0.74587846
0,0.24759944431335545,0.22047719010284333,,weights(8)(3)_1.npy,em,3,96,0.7594631
