,vloss,tloss,fidelity,file,train_type,mq,data_idx,EM_dist
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,0,3.7487464
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,4,2.6486888
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,8,2.3467095
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,12,2.0521164
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,16,1.7859774
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,20,1.5310575
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,24,1.2110522
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,28,0.93032813
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,32,0.7442142
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,36,0.62447095
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,40,0.6019712
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,44,0.6003941
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,48,0.60607755
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,52,0.61527455
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,56,0.62131786
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,60,0.6252475
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,64,0.6277278
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,68,0.6291971
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,72,0.629951
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,76,0.6301941
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,80,0.6416715
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,84,0.65412307
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,88,0.6652968
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,92,0.6773901
0,0.18516281384181485,0.24011607434879614,,weights(8)(4)_2.npy,em,4,96,0.6915028
