,vloss,tloss,fidelity,file,train_type,mq,data_idx,EM_dist
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,0,1.8604108
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,4,2.5371482
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,8,2.266398
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,12,2.0096421
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,16,1.7783676
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,20,1.4643451
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,24,1.1264077
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,28,0.83246577
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,32,0.6798373
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,36,0.6755682
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,40,0.6876445
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,44,0.69397503
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,48,0.6966434
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,52,0.6976024
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,56,0.70213544
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,60,0.7053257
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,64,0.7075701
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,68,0.7091358
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,72,0.71020734
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,76,0.7109143
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,80,0.7113498
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,84,0.71158147
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,88,0.7117493
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,92,0.717807
0,0.18891892013364892,0.20771276062105287,,weights(8)(4)_0.npy,em,4,96,0.728811
